battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,battery_power_scaled,clock_speed_scaled,fc_scaled,int_memory_scaled,m_dep_scaled,mobile_wt_scaled,n_cores_scaled,pc_scaled,px_height_scaled,px_width_scaled,ram_scaled,sc_h_scaled,sc_w_scaled,talk_time_scaled,CatRam,SqPx,Perfomance
742,0,2.2,1,4,0,56,0.2,190,7,14,577,1359,3557,16,11,12,0,1,1,3,-1.1302278087644908,0.8307794171595057,-0.07130747788025202,1.3203938605186571,-1.0464951220377958,1.4057606652311636,1.0840459408623655,0.6735338282216478,-0.153510543333295,0.2487540925040124,1.3211975617133218,0.8768594557378216,1.2015222700971322,0.18104968048818207,3,784143,12.6736328125
696,1,2.4,0,11,1,35,0.2,103,3,13,533,797,2022,14,11,4,1,0,1,1,-1.2349378632804182,1.0759374893570723,1.5414626195729444,0.16280640687339437,-1.0464951220377958,-1.052505055560604,-0.6647678374999907,0.5085935005072734,-0.2526833850943948,-1.0518966988868852,-0.09425236715255235,0.40204724199052416,1.2015222700971322,-1.2834573406497911,1,424801,7.374609375
1692,1,2.1,0,3,1,61,0.9,176,6,12,975,1996,1354,16,7,19,1,0,0,1,1.0322624475427091,0.7082003810607219,-0.3017032060878515,1.5960099209103864,1.3811654758957816,1.0101776756784655,0.6468424962717764,0.34365317279289903,0.7435528889602896,1.722979277763802,-0.7102266684440207,0.8768594557378216,0.2831028012669145,1.4624933239839086,1,1946100,9.422265625
1009,1,1.0,1,2,0,2,0.6,102,8,14,912,1043,1716,7,5,15,0,0,0,1,-0.5224542314655198,-0.6401690160258973,-0.532098934295451,-1.6562595917120186,0.34073950535281977,-1.0807609833857965,1.5212493854529545,0.6735338282216478,0.6015554109841694,-0.48257268699691935,-0.37642023570822497,-1.259795506125017,-0.1761069331481943,0.7302398134149221,1,951216,10.67578125
1485,0,1.0,0,2,1,32,0.7,84,2,9,510,1013,2147,19,1,11,1,1,0,2,0.561067202221035,-0.6401690160258973,-0.532098934295451,-0.002563229361643179,0.6875481622004737,-1.5893676842392657,-1.1019712820905798,-0.15116781035022395,-0.3045237341967879,-0.5520024445444762,0.02101228503522241,1.5890777763587678,-1.094526401978412,-0.002013697154064573,1,516630,5.0966796875
1526,0,1.1,1,2,1,38,0.3,116,5,6,798,1418,3317,7,1,8,1,1,1,3,0.6543957290721879,-0.5175899799271135,-0.532098934295451,0.3281760431084319,-0.6996864651901419,-0.6851779938330984,0.20963905168118738,-0.6459887934933469,0.3446075936940472,0.3852992823475408,1.0998894295127943,-1.259795506125017,-1.094526401978412,-0.5512038300808045,3,1131564,9.3392578125
1547,0,2.9,1,6,0,45,0.7,166,2,8,583,590,505,12,2,3,0,1,1,0,0.7021981452642417,1.6888326698509901,0.38948397853494693,0.7140385276568528,0.6875481622004737,0.7276183974265381,-1.1019712820905798,-0.31610813806459825,-0.13998697400223595,-1.5309620259650272,-1.493104186103387,-0.07276497175677328,-0.8649215347708576,-1.4665207182920377,0,343970,5.3931640625
987,0,2.0,1,1,0,20,0.8,192,7,3,412,565,1454,11,3,8,1,1,0,0,-0.5725329531905287,0.5856213449619383,-0.7624946625030504,-0.6640417743017933,1.0343568190481278,1.462272520881549,1.0840459408623655,-1.14080977663647,-0.5254086999374192,-1.5888201572546579,-0.6180149466938009,-0.310171078630422,-0.6353166675633032,-0.5512038300808045,1,232780,10.419921875
1692,0,2.3,1,4,1,46,0.9,139,1,6,674,1925,1394,16,10,6,1,1,0,1,1.0322624475427091,0.9533584532582887,-0.07130747788025202,0.7691617397351987,1.3811654758957816,-0.03529165385366558,-1.5391747266811688,-0.6459887934933469,0.0651204941854932,1.558662184901251,-0.6733419797439328,0.8768594557378216,0.9719174028895778,-0.9173305853652978,1,1297450,4.661328125
1414,1,2.2,1,0,1,49,0.5,101,4,1,130,887,2290,13,0,12,1,1,0,1,0.3994495093812338,0.8307794171595057,-0.9928903907106499,0.9345313759702363,-0.006069151494834045,-1.1090169112109893,-0.22756439290940167,-1.4706904320652185,-1.1610164584971954,-0.8436074262442148,0.15287504713803673,0.16464113511687545,-1.3241312691859664,0.18104968048818207,2,115310,8.436328125
637,0,2.3,0,3,1,60,0.8,97,4,4,1125,1989,374,18,4,8,1,0,1,0,-1.3692398897247602,0.9533584532582887,-0.3017032060878515,1.5408867088320406,1.0343568190481278,-1.2220406225117602,-0.22756439290940167,-0.9758694489220956,1.0816421222367663,1.7067790010027055,-1.6139015415961748,1.351671669485119,-0.4057118003557487,-0.5512038300808045,0,2237625,6.665234375
1732,0,0.8,0,2,0,61,0.3,172,5,3,201,656,3940,17,11,20,0,1,1,3,1.123314668860907,-0.8853270882234643,-0.532098934295451,1.5960099209103864,-0.6996864651901419,0.8971539643776945,0.20963905168118738,-1.14080977663647,-1.0009875547463296,-1.3782165593604023,1.6743684560166636,1.1142655626114704,1.2015222700971322,1.6455567016261552,3,131856,9.64765625
1224,0,0.5,0,16,1,6,0.4,109,6,18,747,826,506,10,0,11,1,1,1,0,-0.03304854188020618,-1.253064196519815,2.6934412606109417,-1.4357667433986352,-0.3528778083424879,-0.8829694886094475,0.6468424962717764,1.333295139079145,0.22965725438004514,-0.9847812665909137,-1.4921820688858847,-0.5475771855040708,-1.3241312691859664,-0.002013697154064573,0,617022,6.994140625
1587,1,0.5,0,0,0,50,0.9,148,8,15,299,874,461,17,4,4,1,0,1,0,0.7932503665824396,-1.253064196519815,-0.9928903907106499,0.9896545880485821,1.3811654758957816,0.219011696573069,1.5212493854529545,0.838474155936022,-0.7801025890056983,-0.8736936545148227,-1.5336773436734836,1.1142655626114704,-0.4057118003557487,-1.2834573406497911,0,261326,8.9501953125
1356,0,2.8,0,0,0,29,0.5,198,6,0,1612,1983,3702,17,0,19,0,0,0,3,0.2674237884698468,1.5662536337522064,-0.9928903907106499,-0.16793286559668072,-0.006069151494834045,1.6318080878327055,0.6468424962717764,-1.635630759779593,2.1793051662743936,1.6928930494931942,1.4549045582511406,1.1142655626114704,-1.3241312691859664,1.4624933239839086,3,3196596,12.415234375
1097,0,0.8,0,10,1,21,0.1,160,7,15,1277,1352,2219,15,6,12,1,0,1,2,-0.3221393445654845,-0.8853270882234643,1.311066891365345,-0.6089185622234475,-1.3933037788854497,0.5580828304753818,1.0840459408623655,0.838474155936022,1.4242392119569292,0.2325538157429158,0.08740472469538067,0.6394533488641729,0.053497934059360104,0.18104968048818207,2,1726504,9.9669921875
1840,0,0.5,1,12,0,34,0.7,142,1,16,311,1545,1078,8,0,10,0,0,0,1,1.3691556664200413,-1.253064196519815,1.7718583477805439,0.10768319479504852,0.6875481622004737,0.049476129621912605,-1.5391747266811688,1.0034144836503964,-0.7530554503435802,0.6792185892988647,-0.9647310204746274,-1.0223893992513682,-1.3241312691859664,-0.18507707479631122,0,480495,2.552734375
504,0,2.8,1,0,0,40,0.5,178,3,0,626,1195,470,6,0,16,1,0,0,0,-1.6719885256077682,1.5662536337522064,-0.9928903907106499,0.4384224672651236,-0.006069151494834045,1.066689531328851,-0.6647678374999907,-1.635630759779593,-0.04306806046297931,-0.13079524875596485,-1.525378288715964,-1.4972016129986656,-1.3241312691859664,0.9133031910571687,0,748070,6.258984375
1481,1,0.7,1,4,1,37,0.6,96,5,13,116,1533,2945,10,5,16,1,1,1,2,0.5519619800892153,-1.007906124322248,-0.07130747788025202,0.27305283103008604,0.34073950535281977,-1.250296550336953,0.20963905168118738,0.5085935005072734,-1.1925714536029999,0.6514466862798419,0.7568618246019765,-0.5475771855040708,-0.1761069331481943,0.9133031910571687,2,177828,8.5759765625
1159,0,2.7,0,13,1,28,0.2,80,8,18,378,751,2495,10,0,9,1,1,1,2,-0.18100840152227773,1.4436745976534233,2.0022540759881435,-0.22305607767502658,-1.0464951220377958,-1.7023913955400367,1.5212493854529545,1.333295139079145,-0.6020422594800873,-1.1583556604598058,0.34190907672598736,-0.5475771855040708,-1.3241312691859664,-0.36814045243855786,2,283878,13.1365234375
961,1,1.5,1,10,0,51,0.3,152,6,16,554,621,2981,15,6,7,1,1,1,2,-0.6317168970473572,-0.027273835531979467,1.311066891365345,1.044777800126928,-0.6996864651901419,0.3320354078738399,0.6468424962717764,1.0034144836503964,-0.20535089243568808,-1.4592179431658852,0.7900580444320556,0.6394533488641729,0.053497934059360104,-0.7342672077230512,2,344034,10.4111328125
1910,0,1.4,0,0,0,29,0.6,146,7,2,333,639,2944,8,7,2,1,1,1,2,1.5284970537268876,-0.14985287163076313,-0.9928903907106499,-0.16793286559668072,0.34073950535281977,0.16249984092268352,1.0840459408623655,-1.3057501043508444,-0.7034690294630302,-1.4175600886373512,0.7559397073844744,-1.0223893992513682,0.2831028012669145,-1.6495840959342845,2,212787,11.275
1296,0,0.9,1,0,1,14,0.5,124,5,3,811,1272,490,7,1,4,1,1,1,0,0.13084545649255003,-0.7627480521246808,-0.9928903907106499,-0.9947810467718684,-0.006069151494834045,-0.45913057123155654,0.20963905168118738,-1.14080977663647,0.3739086605780085,0.04740779561609765,-1.5069359443659198,-1.259795506125017,-1.094526401978412,-1.2834573406497911,0,1031592,6.378515625
865,0,1.2,1,8,0,59,0.1,159,3,9,805,1804,2361,16,11,19,1,0,1,2,-0.8502422282110322,-0.3950109438283302,0.8502754349501459,1.4857634967536948,-1.3933037788854497,0.5298269026501891,-0.6647678374999907,-0.15116781035022395,0.36038509124694945,1.2786288294594386,0.2183453695806928,0.8768594557378216,1.2015222700971322,1.4624933239839086,2,1452220,6.5056640625
1193,0,0.9,0,11,0,26,0.5,166,1,20,730,1729,536,17,14,4,1,0,1,0,-0.10361401340180955,-0.7627480521246808,1.5414626195729444,-0.3333025018317183,-0.006069151494834045,0.7276183974265381,-1.5391747266811688,1.6631757945078938,0.19134047460871112,1.1050544355905465,-1.4645185523608188,1.1142655626114704,1.8903368717197957,-1.2834573406497911,0,1262170,2.4234375
1930,1,2.0,0,11,0,16,0.8,186,8,12,1901,1920,1783,17,3,13,0,0,1,2,1.5740231643859866,0.5856213449619383,1.5414626195729444,-0.8845346226151768,1.0343568190481278,1.2927369539303928,1.5212493854529545,0.34365317279289903,2.8306904223870717,1.5470905586433248,-0.3146383821355777,1.1142655626114704,-0.6353166675633032,0.3641130581304287,1,3649920,11.7412109375
1441,0,2.1,1,11,1,3,0.1,118,8,17,577,1071,2317,16,4,7,1,0,1,2,0.46090975877101736,0.7082003810607219,1.5414626195729444,-1.6011363796336728,-1.3933037788854497,-0.6286661381827129,1.5212493854529545,1.1683548113647708,-0.153510543333295,-0.417771579952533,0.1777722120105961,0.8768594557378216,-0.4057118003557487,-0.7342672077230512,2,617967,12.3626953125
860,1,1.3,1,8,1,40,0.7,170,3,13,1573,1581,2832,13,7,20,1,1,1,2,-0.861623755875807,-0.2724319077295465,0.8502754349501459,0.4384224672651236,0.6875481622004737,0.840642108727309,-0.6647678374999907,0.5085935005072734,2.09140196562251,0.7625342983559328,0.6526625790242281,0.16464113511687545,0.2831028012669145,1.6455567016261552,2,2486913,7.065625
517,0,1.4,1,3,1,33,0.8,183,4,8,660,974,3704,17,16,11,1,0,1,3,-1.6423965536793539,-0.14985287163076313,-0.3017032060878515,0.05255998271670267,1.0343568190481278,1.2079691704548146,-0.22756439290940167,-0.31610813806459825,0.03356549907968872,-0.6422611293563001,1.4567487926861449,1.1142655626114704,2.3495466061349046,-0.002013697154064573,3,642840,9.0171875
1268,1,2.9,0,9,1,42,0.9,182,6,17,360,912,931,11,5,20,1,1,0,0,0.06710890156981149,1.6888326698509901,1.0806711631577455,0.5486688914218153,1.3811654758957816,1.1797132426296217,0.6468424962717764,1.1683548113647708,-0.6426129674732645,-0.7857492949545841,-1.1002822514474506,-0.310171078630422,-0.1761069331481943,1.6455567016261552,0,328320,9.8091796875
748,1,1.7,0,0,1,27,0.9,150,8,4,450,1554,2126,18,9,7,1,0,0,1,-1.116569975566761,0.21788423666558757,-0.9928903907106499,-0.2781792897533724,1.3811654758957816,0.2755235522234544,1.5212493854529545,-0.9758694489220956,-0.4397594275073785,0.7000475165631317,0.0016478234676762502,1.351671669485119,0.7423125356820234,-0.7342672077230512,1,699300,11.776171875
999,1,1.8,1,0,1,27,0.1,167,4,1,20,745,1344,17,10,5,1,0,0,0,-0.5452172867950693,0.3404632727643712,-0.9928903907106499,-0.2781792897533724,-1.3933037788854497,0.7558743252517308,-0.22756439290940167,-1.4706904320652185,-1.4089485628999447,-1.172241611969317,-0.7194478406190427,1.1142655626114704,0.9719174028895778,-1.1003939630075446,1,14900,7.1125
1126,1,2.4,0,2,1,10,0.4,160,6,3,1223,1611,2050,7,6,12,1,1,1,2,-0.256126484109791,1.0759374893570723,-0.532098934295451,-1.2152738950852517,-0.3528778083424879,0.5580828304753818,0.6468424962717764,-1.14080977663647,1.3025270879773976,0.8319640559034897,-0.06843308506249081,-1.259795506125017,0.053497934059360104,0.18104968048818207,1,1970253,10.401953125
622,0,0.7,0,0,1,9,0.3,127,2,0,98,511,3916,13,1,5,1,0,1,2,-1.4033844727190843,-1.007906124322248,-0.9928903907106499,-1.2703971071635978,-0.6996864651901419,-0.37436278775597837,-1.1019712820905798,-1.635630759779593,-1.233142161596177,-1.7137937208402603,1.652237642796611,0.16464113511687545,-1.094526401978412,-1.1003939630075446,3,50078,6.52421875
1572,0,0.6,0,0,1,58,0.2,157,7,8,1109,1937,2462,12,8,10,1,0,0,3,0.7591057835881154,-1.1304851604210315,-0.9928903907106499,1.430640284675349,-1.0464951220377958,0.47331504699980353,1.0840459408623655,-0.31610813806459825,1.0455792706872753,1.5864340879202736,0.3114792085484148,-0.07276497175677328,0.5127076684744689,-0.18507707479631122,2,2148133,10.004296875
1250,1,1.4,0,8,0,44,0.2,182,7,20,703,1011,1882,14,1,14,0,0,0,1,0.026135401976622445,-0.14985287163076313,0.8502754349501459,0.658915315578507,-1.0464951220377958,1.1797132426296217,1.0840459408623655,1.6631757945078938,0.13048441261894533,-0.5566310950476466,-0.2233487776028601,0.40204724199052416,-1.094526401978412,0.5471764357726754,1,710733,10.237890625
1569,0,2.8,1,17,0,44,0.3,110,4,20,45,1942,1260,9,2,17,1,0,0,1,0.7522768669892506,1.5662536337522064,2.9238369888185414,0.658915315578507,-0.6996864651901419,-0.8547135607842548,-0.22756439290940167,1.6631757945078938,-1.3526003573538654,1.5980057141781998,-0.7969056868892274,-0.7849832923777195,-0.8649215347708576,1.0963665686994153,1,87390,8.03046875
763,1,0.5,0,9,1,51,0.3,104,5,12,273,1278,2865,11,6,9,1,1,1,2,-1.0824253925724368,-1.253064196519815,1.0806711631577455,1.044777800126928,-0.6996864651901419,-1.024249127735411,0.20963905168118738,0.34365317279289903,-0.838704722773621,0.061293747125609005,0.6830924472018006,-0.310171078630422,0.053497934059360104,-0.36814045243855786,2,348894,8.2978515625
1270,1,0.6,1,2,1,32,0.5,101,7,6,299,845,3770,5,3,13,1,1,0,3,0.07166151263572139,-1.1304851604210315,-0.532098934295451,-0.002563229361643179,-0.006069151494834045,-1.1090169112109893,1.0840459408623655,-0.6459887934933469,-0.7801025890056983,-0.9408090868107943,1.51760852904129,-1.7346077198723144,-0.6353166675633032,0.3641130581304287,3,252655,11.281640625
1100,1,1.6,0,12,0,15,0.1,112,8,14,919,1344,757,12,2,16,1,1,1,0,-0.3153104279666196,0.0953052005668042,1.7718583477805439,-0.9396578346935226,-1.3933037788854497,-0.7982017051338693,1.5212493854529545,0.6735338282216478,0.6173329085370717,0.214039213730234,-1.260730647292833,-0.07276497175677328,-0.8649215347708576,0.9133031910571687,0,1235136,10.3392578125
1854,0,3.0,0,2,1,8,0.1,101,5,5,506,627,1886,17,4,20,1,1,0,1,1.4010239438814105,1.8114117059497739,-0.532098934295451,-1.3255203192419436,-1.3933037788854497,-1.1090169112109893,0.20963905168118738,-0.8109291212077213,-0.3135394470841606,-1.4453319916563738,-0.2196603087328513,1.1142655626114704,-0.4057118003557487,1.6455567016261552,1,317262,9.841796875
815,0,2.0,1,4,0,51,0.3,85,6,12,982,1291,3469,5,4,6,1,0,1,3,-0.9640575048587796,0.5856213449619383,-0.07130747788025202,1.044777800126928,-0.6996864651901419,-1.561111756414073,0.6468424962717764,0.34365317279289903,0.7593303865131918,0.09137997539621696,1.2400512465731284,-1.7346077198723144,-0.4057118003557487,-0.9173305853652978,3,1267762,11.3876953125
625,1,1.2,1,5,1,10,0.2,183,4,8,635,842,3323,9,1,7,1,1,1,2,-1.3965555561202194,-0.3950109438283302,0.15908825032734747,-1.2152738950852517,-1.0464951220377958,1.2079691704548146,-0.22756439290940167,-0.31610813806459825,-0.022782706466390718,-0.94775206256555,1.1054221328178073,-0.7849832923777195,-1.094526401978412,-0.7342672077230512,3,534670,8.4451171875
618,1,0.5,1,2,1,57,0.2,88,3,7,879,896,2399,18,15,17,1,1,1,1,-1.4124896948509043,-1.253064196519815,-0.532098934295451,1.375517072597003,-1.0464951220377958,-1.4763439729384948,-0.6647678374999907,-0.4810484657789726,0.5271757796633446,-0.8227784989799478,0.25338582384577635,1.351671669485119,2.1199417389273503,1.0963665686994153,2,787584,5.8427734375
1577,0,0.5,1,0,1,42,0.3,197,5,4,1045,1737,2060,19,6,12,1,0,0,2,0.7704873112528902,-1.253064196519815,-0.9928903907106499,0.5486688914218153,-0.6996864651901419,1.6035521600075127,0.20963905168118738,-0.9758694489220956,0.901327864489312,1.1235690376032283,-0.059211912887468826,1.5890777763587678,0.053497934059360104,0.18104968048818207,1,1815165,7.51171875
553,1,2.2,1,0,1,18,0.7,136,2,1,1287,1892,3300,12,10,20,1,0,0,3,-1.5604495544929757,0.8307794171595057,-0.9928903907106499,-0.7742881984584851,0.6875481622004737,-0.12005943732924378,-1.1019712820905798,-1.4706904320652185,1.446778494175361,1.4822894515989384,1.084213436815257,-0.07276497175677328,0.9719174028895778,1.6455567016261552,3,2435004,7.42265625
534,0,0.5,1,0,1,16,1.0,189,5,1,393,1199,3926,16,12,20,1,0,0,3,-1.6036993596191198,-1.253064196519815,-0.9928903907106499,-0.8845346226151768,1.7279741327434355,1.377504737405971,0.20963905168118738,-1.4706904320652185,-0.5682333361524396,-0.12153794774962394,1.661458814971633,0.8768594557378216,1.4311271373046865,1.6455567016261552,3,471207,9.333984375
673,1,2.2,1,2,0,3,0.4,84,2,9,1109,1247,2719,19,2,9,1,1,1,2,-1.287292890538382,0.8307794171595057,-0.532098934295451,-1.6011363796336728,-0.3528778083424879,-1.5893676842392657,-1.1019712820905798,-0.15116781035022395,1.0455792706872753,-0.010450335673533035,0.5484633334464798,1.5890777763587678,-0.8649215347708576,-0.36814045243855786,2,1382923,6.8552734375
946,0,1.7,1,8,1,25,0.8,143,6,15,650,1740,2177,7,5,13,1,1,1,2,-0.6658614800416814,0.21788423666558757,0.8502754349501459,-0.38842571391006414,1.0343568190481278,0.07773205744710533,0.6468424962717764,0.838474155936022,0.011026216861256943,1.130512013357984,0.048675801560288355,-1.259795506125017,-0.1761069331481943,0.3641130581304287,1,1131000,9.8259765625
563,0,2.0,1,3,0,47,0.3,115,7,12,211,684,3012,14,4,15,1,0,0,2,-1.5376864991634263,0.5856213449619383,-0.3017032060878515,0.8242849518135446,-0.6996864651901419,-0.7134339216582911,1.0840459408623655,0.34365317279289903,-0.9784482725278979,-1.313415452316016,0.8186436781746238,0.40204724199052416,-0.4057118003557487,0.7302398134149221,3,144324,11.94140625
685,0,0.5,0,2,0,29,0.8,93,7,10,433,648,728,14,8,4,0,0,1,0,-1.2599772241429228,-1.253064196519815,-0.532098934295451,-0.16793286559668072,1.0343568190481278,-1.3350643338125312,1.0840459408623655,0.013772517364150388,-0.47807620727871253,-1.3967311613730842,-1.2874720466003968,0.40204724199052416,0.5127076684744689,-1.2834573406497911,0,280584,8.2109375
1590,0,1.5,1,12,1,14,0.5,187,4,15,1058,1109,2836,6,5,4,1,0,0,3,0.8000792831813045,-0.027273835531979467,1.7718583477805439,-0.9947810467718684,-0.006069151494834045,1.3209928817555854,-0.22756439290940167,0.838474155936022,0.9306289313732733,-0.3298272203922944,0.6563510478942369,-1.4972016129986656,-0.1761069331481943,-1.2834573406497911,2,1173322,8.26953125
1949,0,1.3,1,0,0,23,0.1,101,5,1,839,1136,2478,14,8,20,1,0,0,3,1.6172729695121304,-0.2724319077295465,-0.9928903907106499,-0.4986721380667558,-1.3933037788854497,-1.1090169112109893,0.20963905168118738,-1.4706904320652185,0.4370186507896175,-0.26734043859949325,0.32623308402844997,0.40204724199052416,0.5127076684744689,1.6455567016261552,2,953104,8.719921875
1031,1,2.1,1,2,1,11,0.1,121,2,9,532,1247,2385,11,7,16,1,0,0,2,-0.47237550974051096,0.7082003810607219,-0.532098934295451,-1.160150683006906,-1.3933037788854497,-0.5438983547071348,-1.1019712820905798,-0.15116781035022395,-0.254937313316238,-0.010450335673533035,0.24047618280074556,-0.310171078630422,0.2831028012669145,0.9133031910571687,2,663404,6.4291015625
947,0,0.8,1,0,1,22,0.1,197,2,13,1176,1220,2842,16,12,2,1,0,0,2,-0.6635851745087266,-0.8853270882234643,-0.9928903907106499,-0.5537953501451016,-1.3933037788854497,1.6035521600075127,-1.1019712820905798,0.5085935005072734,1.1965924615507681,-0.07293711746633416,0.6618837511992501,0.8768594557378216,1.4311271373046865,-1.6495840959342845,2,1434720,5.575390625
